feature_id	feature_start	feature_stop	susC	susD	susEF	starch_active_domain	localization	coverage_ratio	opf_id	ko_list	architecture	product_description	cazy_domain_list
B1B_00291	2134	347					CY	1.04924777041448	Opf00542	K03324	Na_Pi_cotrans:Na_Pi_cotrans:V-SNARE:PhoU:PhoU	hypothetical protein	
B1B_00292	2334	2927					CY	1.05308593491307	Opf00091	K00287	DHFR_1	Dihydrofolate reductase	
B1B_00293	2924	4189					CY	0.993777918791064	Opf00290	K20444	Glyco_transf_4:Glycos_transf_1	hypothetical protein	GT5,GT4,GT4
B1B_00294	6200	4206					CY	0.98984047973529	Opf00873	K02470	HATPase_c:DNA_gyraseB:Toprim:DNA_gyraseB_C	DNA gyrase subunit B	
B1B_00295	7625	6360					CY	0.981572738505112	Opf00139	K09458	ketoacyl-synt:Ketoacyl-synt_C:KAsynt_C_assoc	3-oxoacyl-[acyl-carrier-protein] synthase 2	
B1B_00296	7871	7635					CY	1.08307122656393	Opf00614	K02078	PP-binding	Acyl carrier protein	
B1B_00297	9093	8068					CY	1.02007452131471	Opf00784	K00175	TPP_enzyme_C:TPP_enzyme_C:TPP_enzyme_C	2-oxoglutarate oxidoreductase subunit KorB	
B1B_00298	10978	9125					CY	0.996533930993917	Opf00671	K00174	POR:POR_N:PFOR_II	2-oxoglutarate oxidoreductase subunit KorA	
B1B_00299	13030	11198					CY	1.03237873115007	Opf04799	K07004	Endonuclease_1:Endonuclease_1	hypothetical protein	
B1B_00300	14689	13076					PP	1.04621115457326	Opf04799	K07004	Endonuclease_1:p25-alpha	hypothetical protein	
B1B_00301	111	674					CY	0.582184201106528	Opf15214		EVI2A:Spo7	hypothetical protein	
B1B_00302	688	2028					CY	0.682071593197273	Opf03591			hypothetical protein	
B1B_00303	2042	2386					CY	1.01035915501524				hypothetical protein	
B1B_00304	145	1389					CY	1.02539723849001	Opf01484	K22347	Oxidored_FMN:Oxidored_FMN	NADH oxidase	
B1B_00305	1386	2195					CY	1.07052312918243	Opf01450	K07124	adh_short	hypothetical protein	
B1B_00306	2301	3101					CY	1.04754365381491	Opf01834	K19329	adh_short	hypothetical protein	
B1B_00307	3233	6484					PP	0.995717298109184	Opf00031	K08676	DPPIV_N:PD40:PD40:PD40:YHS:DPPIV_N:PD40:PD40:PD40:PD40:YHS:Tom22:PD40:Tricorn_C1:PDZ_2:Peptidase_S41	Tricorn protease 	PL22,PL22,PL22,PL22,PL22,PL22,PL22
B1B_00308	9740	6609					PP	0.982945624081901	Opf10610		DUF4992:Glyco_hydro_cc:DUF4992:Laminin_G_3:Laminin_G_3	hypothetical protein	GH128,CBM40
B1B_00309	10780	9866					PP	1.02429321332822				hypothetical protein	
B1B_00310	11365	14637	1				PP	1.06209315554442	Opf03472	K21573	CarbopepD_reg_2:Plug:TonB_dep_Rec:TonB_dep_Rec	Vitamin B12 transporter BtuB	
B1B_00311	14660	16696		1			OM	1.04721517032923	Opf03886	K21572	SusD-like_3:SusD_RagB	hypothetical protein	
B1B_00312	12	311					CY	5.85173309375796			AAA_23	hypothetical protein	
B1B_00313	308	589					CY	4.82904750704508				hypothetical protein	
B1B_00314	593	1837					CY	3.07610066941304			CENP-F_leu_zip:Mst1_SARAH:Mut7-C:TBPIP:GvpG:IMD	hypothetical protein	
B1B_00315	1887	2927					CY	2.32661104480768			TF_Zn_Ribbon:zf-CHC2:FTA4:DUF3854	hypothetical protein	
B1B_00316	31	300					CY	2.98599620482822			RhoGEF67_u2	hypothetical protein	
B1B_00317	311	2581					CY	0.98246231785613	Opf00339	K15255	PIF1:AAA_30:PIF1:HTH_40:UvrD_C_2:AAA_16:AAA_24:HTH_40	ATP-dependent RecD-like DNA helicase	
B1B_00318	2775	3323					CY	1.1170905986796	Opf01144		23S_rRNA_IVP:Nucleic_acid_bd:23S_rRNA_IVP	hypothetical protein	
B1B_00319	5125	3584					OM	1.10880878783804	Opf06991		TIG:BACON:BOF:TIG:RnlB_antitoxin:BACON	hypothetical protein	
B1B_00320	6970	5159		1			PP	1.08920178675001	Opf01902	K21572	SusD-like_3:SusD_RagB	hypothetical protein	
B1B_00321	10274	6990	1				PP	1.07104577329196	Opf02290	K21573	CarbopepD_reg_2:Plug:TonB_dep_Rec	TonB-dependent receptor P3	
B1B_00322	12473	10482					OM	1.06285758261705	Opf03144		CarbopepD_reg_2:MetallophosN:Metallophos:MetallophosC	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	
B1B_00323	13246	12824					CY	1.05412009596418	Opf01210		DUF4339:TM2	hypothetical protein	
B1B_00324	13415	16120					CY	1.0455046190658	Opf00437	K02621	DNA_topoisoIV	DNA topoisomerase 4 subunit A	
B1B_00325	16154	16975					PP	1.00687571717917	Opf00132		DUF3316	hypothetical protein	GH43_8
B1B_00326	17023	18018					CY	1.05929182633362	Opf00162	K03797	Tricorn_C1:Peptidase_S41	hypothetical protein	
B1B_00327	18229	17993					CY	1.04921060950804	Opf00687			hypothetical protein	
B1B_00328	18344	19303					CY	0.975537498091991	Opf00248	K01809	PMI_typeI:Cupin_2:Cupin_2	Mannose-6-phosphate isomerase ManA	
B1B_00329	19690	21678					OM	1.05145168602857	Opf03144		DUF4469:MetallophosN:ComP_DUS:ComP_DUS:MetallophosC	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	
B1B_00330	21826	25134	1				PP	1.0544941828665	Opf02290	K21573	CarbopepD_reg_2:Plug:TonB_dep_Rec	TonB-dependent receptor P3	
B1B_00331	25153	26934		1			IM	0.926652678291365	Opf01902	K21572	SusD-like_3:SusD_RagB:SusD_RagB	SusD-like protein P38	
B1B_00332	26964	28526					IM	1.00785940738961	Opf13740		BACON	hypothetical protein	
B1B_00333	29368	28640					CY	1.04372286077417	Opf04098	K03584	RecO_N:RecO_C	DNA repair protein RecO	
B1B_00334	29570	29803					CY	0.928030188861468	Opf13441		DUF2851	hypothetical protein	
B1B_00335	29994	31751					CY	0.979927258773057	Opf00563	K01876	tRNA_anti-codon:tRNA-synt_2	Aspartate--tRNA ligase	
B1B_00336	31782	32612					CY	1.11695751185302	Opf00213	K22391	NIF3	GTP cyclohydrolase 1 type 2 	
B1B_00337	32706	33521					CY	0.918749645934076	Opf00500	K07164	HrpB7:Mod_r:zf-RING_7	hypothetical protein	
B1B_00338	33530	33862					CY	1.03168815330608	Opf00395	K01737	PTPS	6-carboxy-5,6,7,8-tetrahydropterin synthase	
B1B_00339	33849	34448					CY	0.983853349956938	Opf00115	K10026	Radical_SAM	7-carboxy-7-deazaguanine synthase	
B1B_00340	35153	34515					CY	1.04840917037377	Opf00685	K06920	QueC	7-cyano-7-deazaguanine synthase	
B1B_00341	35730	35254					CY	1.05554695476543	Opf00775	K09457	QueF	NADPH-dependent 7-cyano-7-deazaguanine reductase	
B1B_00342	37947	35992					CY	1.03195841898639	Opf00427	K07091	YjgP_YjgQ	hypothetical protein	
B1B_00343	38108	39121					CY	1.05242264744061	Opf00865	K00625	PTA_PTB	Phosphate acetyltransferase	
B1B_00344	39126	40322					CY	1.00040997101547	Opf00541	K00925	Acetate_kinase	Acetate kinase	
B1B_00345	40319	40798					CY	0.935037544676452	Opf00190	K01770	YgbB	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	
B1B_00346	40850	41407					CY	0.985098538699997			Colicin_V	hypothetical protein	
B1B_00347	41577	41650					CY	0.944564118015275				tRNA-Gly(ccc)	
B1B_00348	41723	43096					CY	1.01123221499301	Opf01904	K01262	AMP_N:Peptidase_M24	Xaa-Pro aminopeptidase	
B1B_00349	43129	44043					PP	0.987260069808382	Opf02590		EamA:EamA	hypothetical protein	
B1B_00350	44040	44771					CY	1.13459830532577	Opf00754	K07273	DUF4227:Glyco_hydro_25	hypothetical protein	GH25
B1B_00351	44816	48199					CY	1.02863860448212	Opf00231		Peptidase_C25:FlgD_ig:FlgD_ig:FlgD_ig	hypothetical protein	
B1B_00352	48216	48863					CY	1.11557857866287	Opf00882	K01926	Put_DNA-bind_N:CoA_binding	Redox-sensing transcriptional repressor Rex 1	
B1B_00353	48899	49474					CY	1.01671776353179	Opf03015		FAA_hydrolase	hypothetical protein	
B1B_00354	49471	52785					CY	1.05717283250483	Opf07448		FlgD_ig:FlgD_ig:Peptidase_C25:FlgD_ig:FlgD_ig	hypothetical protein	
B1B_00355	52815	54029					PP	1.15481608137767	Opf00568		OMP_b-brl:OMP_b-brl:OMP_b-brl	hypothetical protein	
B1B_00356	54083	54928					CY	1.04315540102021	Opf00525	K13292	LGT	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	
B1B_00357	56253	55039					CY	1.02226640420008	Opf00735	K11717	Aminotran_5	Cysteine desulfurase	
B1B_00358	57652	56300					CY	0.946703209462358	Opf00222	K09015	UPF0051	hypothetical protein	
B1B_00359	58404	57649					CY	1.03253367357881	Opf00891	K09013	ABC_tran:AAA_21	putative ATP-dependent transporter SufC	
B1B_00360	66530	58722					PP	1.06335484390813	Opf03208	K08651	Peptidase_S8_N:Peptidase_S8:Pur_ac_phosph_N:fn3:DUF1573:DUF2271:ASH:DUF1573:RcpC:DUF1573:DUF1573:DUF1573:DUF1573:DUF1573:DUF1573:DUF1573:TMEM131_like:DUF1573:DUF4625	hypothetical protein	CBM44,CBM44,CBM44,CBM44
B1B_00361	1	504					CY	1.09633899157493	Opf00179	K02428	Ham1p_like	dITP/XTP pyrophosphatase	
B1B_00362	494	3004					CY	1.02466136682006	Opf03467		ANAPC4_WD40:ANAPC4_WD40:Reg_prop:Reg_prop:Reg_prop:ANAPC4_WD40:FlgD_ig	hypothetical protein	
B1B_00363	3036	4406					CY	0.994530948034675	Opf06965		LRR_5:LRR_5:LRR_5:ICAM_N	hypothetical protein	
B1B_00364	4406	5146					CY	0.98458619965233	Opf00329	K03439	Methyltransf_4	tRNA (guanine-N(7)-)-methyltransferase	
B1B_00365	6254	5136					CY	1.04044901445408	Opf00600	K03593	FeS_assembly_P:ParA:FeS_assembly_P	Iron-sulfur cluster carrier protein	
B1B_00366	7504	6338					CY	1.02217606978851	Opf01079		Glyco_tranf_2_3:AA_permease	hypothetical protein	GT21
B1B_00367	8423	7539					CY	1.02938943194294	Opf00570	K01058	PLA1	hypothetical protein	
B1B_00368	690	16					CY	1.24817395448384	Opf05711	K08191	MFS_1	Hexuronate transporter	
B1B_00369	1013	876					CY	1.01532178241541	Opf11425			hypothetical protein	
B1B_00370	19	312					CY	0.00903423165822129	Opf08052	K07484	TnpB_IS66	hypothetical protein	
B1B_00371	365	1876					CY	0.00612898056154353	Opf07182	K07484	DDE_Tnp_IS66:DDE_Tnp_IS66:DDE_Tnp_IS66_C	hypothetical protein	
B1B_00372	4094	2205					CY	0.981673029018553	Opf01061	K01960	HMGL-like:PYC_OADA:Biotin_lipoyl	Oxaloacetate decarboxylase alpha chain	
B1B_00373	6739	4268					CY	1.05924439791113	Opf00604	K05366	Transgly:DUF2460:Transpeptidase	Penicillin-binding protein 1A	GT51,GT51
B1B_00374	7369	6800					CY	1.00889796522287	Opf00199		Flavin_Reduct	hypothetical protein	
B1B_00375	7549	9300					CY	1.0750340815505	Opf00739	K01835	PGM_PMM_I:PGM_PMM_II:PGM_PMM_III:PGM_PMM_IV	Phosphoglucomutase	
B1B_00376	306	1205					CY	1.07676935344862	Opf01010	K07138	DUF362	hypothetical protein	
B1B_00377	1198	1695					CY	0.973414195962526	Opf01973		AAA_33	hypothetical protein	
B1B_00378	1724	2080					CY	1.03680937517559	Opf03269			hypothetical protein	
B1B_00379	2425	2231					CY	0.977915456070173	Opf01333			hypothetical protein	
B1B_00380	91	2676	1				CY	1.09770312715574	Opf01960	K21573	Plug:Sorb:TonB_dep_Rec:DUF4124:TonB_dep_Rec	TonB-dependent receptor P26	
B1B_00381	2697	4250		1			OM	1.0459594394998	Opf02132	K21572	SusD-like_3:TPR_2:SusD_RagB:SusD_RagB	hypothetical protein	
B1B_00382	4284	5207					OM	1.11457937391527	Opf06652		Calx-beta:Calx-beta	hypothetical protein	
B1B_00383	5309	7885					PP	0.94715332852115	Opf02136	K01364	Inhibitor_I69:Peptidase_C10:Lactonase	hypothetical protein	CBM54
B1B_00384	9037	8045					CY	1.04209584383966	Opf03049		PDDEXK_2:Yae1_N:Yae1_N	hypothetical protein	
B1B_00385	2	843					CY	0.781987251753051				16S ribosomal RNA (partial)	
B1B_00386	7	1611					CY	1.0343398175245	Opf00335	K02314	DnaB:KIX:DnaB_C	Replicative DNA helicase	
B1B_00387	2411	1644					CY	1.05930221824691	Opf00622	K18672	DUF2637:DisA_N	Diadenylate cyclase	
B1B_00388	3262	2411					CY	1.05222498841758	Opf00125	K00796	Pterin_bind	Dihydropteroate synthase	
B1B_00389	3585	3956					CY	1.05927775713155	Opf01017	K02884	Ribosomal_L19	50S ribosomal protein L19	
B1B_00390	4123	5634					CY	0.996577404745647	Opf00815	K15633	iPGM_N:Phosphodiest	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	
B1B_00391	5830	7425					PP	1.02717394319655	Opf00247	K11751	Metallophos:5_nucleotid_C	hypothetical protein	
B1B_00392	7439	8656					OM	0.987742017298404	Opf02905	K01207	Glyco_hydro_3	Beta-hexosaminidase	GH3
B1B_00393	9357	8641					CY	0.951437499510595	Opf00172	K03630	RadC:RadC	hypothetical protein	
B1B_00394	10363	9344					CY	1.01311380863655	Opf00369	K20444	Glycos_transf_2:Glyco_transf_7C	hypothetical protein	GT2,GT21
B1B_00395	10944	10381					CY	1.10315341972425	Opf00906	K02356	EFP_N:EFP:Elong-fact-P_C	Elongation factor P	
B1B_00396	11183	11338					CY	0.448913770697854	Opf01388	K02914	Ribosomal_L34	50S ribosomal protein L34	
B1B_00397	11911	11639					CY	1.07583671126384	Opf00906	K02356	EFP_N	Elongation factor P	
B1B_00398	12150	12305					CY	2.6833020645537	Opf01388	K02914	Ribosomal_L34	50S ribosomal protein L34	
B1B_00399	1596	385					CY	0.203176665680926	Opf01358	K07133	AAA_14:DUF4143	hypothetical protein	
B1B_00400	1495	578					CY	0.00307199569081122	Opf02363	K15342	Cas_Cas1	CRISPR-associated endonuclease Cas1	
B1B_00401	5202	1501					CY	0.00342065683046058	Opf02752	K09952	RGS:HNH_4:RGS:HNH	CRISPR-associated endonuclease Cas9	
B1B_00402	5808	5422					CY	0.8611625378501	Opf00326	K06949	RsgA_GTPase	Small ribosomal subunit biogenesis GTPase RsgA	
B1B_00403	787	308					CY	0.741652280481093				hypothetical protein	
B1B_00404	1083	1601					CY	1.1576843764798				hypothetical protein	
B1B_00405	2214	2924					CY	1.42658013317853				hypothetical protein	
B1B_00406	2988	3803					CY	1.16581780244679				hypothetical protein	
B1B_00407	4943	3810					PP	1.02122754883392	Opf04815	K12308	Glyco_hydro_43:Glyco_hydro_43	hypothetical protein	GH43_24
B1B_00408	424	606					CY	0.00255897436198799	Opf11071	K07133		hypothetical protein	
B1B_00409	1005	1					CY	1.07301152494208	Opf00053	K01972	Virulence_RhuM	hypothetical protein	
B1B_00410	1335	1228					CY	1.20968572019239	Opf06132			hypothetical protein	
B1B_00411	1701	1456					CY	1.05976625710756	Opf06076		HTH_5	hypothetical protein	
B1B_00412	2596	1724					CY	1.03247237069436	Opf02421	K03654	DUF4080:Nup35_RRM:Methyltransf_25	hypothetical protein	
B1B_00413	3673	2612					CY	1.08411332348151	Opf01118		DUF1848:Radical_SAM	hypothetical protein	
B1B_00414	4152	4033					CY	1.02123054415438				hypothetical protein	
B1B_00415	4271	5359					CY	1.08281633784417	Opf02183	K01486	HTH_3:Peptidase_M78:UPF0175	hypothetical protein	
B1B_00416	6031	6786					CY	1.08886918536169	Opf14888		DUF4417	hypothetical protein	
B1B_00417	6773	7231					CY	1.07071324213913	Opf13662			hypothetical protein	
B1B_00418	7228	7668					CY	1.13368519429917	Opf14253		Ins_P5_2-kin	hypothetical protein	
B1B_00419	8117	7896					CY	1.27001106012649	Opf01213		DUF2795	hypothetical protein	
B1B_00420	9012	8458					CY	0.992954000897771	Opf00083	K00798	Cob_adeno_trans	Cobalamin adenosyltransferase	
B1B_00421	9123	10895					CY	1.00972931389805	Opf00171	K02343	DNA_pol3_delta2:DNA_pol3_gamma3:ResIII:DNA_pol3_delta	hypothetical protein	
B1B_00422	10911	11537					CY	1.02223286982994	Opf03379	K03426	FYVE_2:zf-NADH-PPase:NUDIX	NADH pyrophosphatase	
B1B_00423	11693	12157					CY	0.983422025989729	Opf00438	K09748	DUF150:DUF150_C	Ribosome maturation factor RimP	
B1B_00424	12212	13459					CY	1.06009991170927	Opf00813	K02600	NusA_N:KH_5:KH_5:KH_2	Transcription termination/antitermination protein NusA	
B1B_00425	13557	16484					CY	0.939562996374924	Opf00551	K02519	IF2_N:DUF2004:DUF2004:IF2_N:IF-2:GTP_EFTU:GTP_EFTU_D2:IF-2:GTP_EFTU_D2	Translation initiation factor IF-2	
B1B_00426	16718	16924					CY	0.935713840983386	Opf13087			hypothetical protein	
B1B_00427	16952	17503					CY	1.03217792484484	Opf00029		DUF3575	hypothetical protein	
B1B_00428	17506	18948					PP	1.02644652122142	Opf00068		DUF3868:OmpA:TPR_14:TPR_16	hypothetical protein	
B1B_00429	19068	21233					OM	0.996122708947265	Opf02923		LPAM_1:Fimbrillin_C:Fimbrillin_C:Fimbrillin_C	hypothetical protein	
B1B_00430	21289	22302					PP	0.921747560532583	Opf01677		Mfa2	hypothetical protein	
B1B_00431	22302	23447					OM	1.00615314365502	Opf06921		LPAM_2:P_gingi_FimA	hypothetical protein	
B1B_00432	23481	25283					OM	0.944972382685933	Opf03198		DUF4906	hypothetical protein	
B1B_00433	25307	26518					CY	1.03044877824743	Opf03198			hypothetical protein	
B1B_00434	777	1091					CY	0.00441528062324439	Opf06006		HTH_Tnp_ISL3:HTH_3	hypothetical protein	
B1B_00435	1321	1190					CY	0.00165251249617999				hypothetical protein	
B1B_00436	1629	2054					CY	1.05939943288864	Opf00129	K00950	HPPK	Bifunctional folate synthesis protein	
B1B_00437	2051	5284					PP	0.989682859270544	Opf00031	K08676	Gmad1:PD40:PD40:PD40:PD40:WD40:DPPIV_N:PD40:Gmad1:PD40:PD40:PDZ_2:CPSF100_C:PD40:PDZ:Tricorn_C1:Tricorn_PDZ:Peptidase_S41	Tol-Pal system protein TolB	PL22,PL22,PL22,PL22,PL22,PL22,PL22,PL22
B1B_00438	6097	5396					CY	0.886302443434639	Opf04630			hypothetical protein	
B1B_00439	9127	6152					CY	1.02114617289568	Opf00549	K12257	DUF4363:Sec_GG:SecD_SecF:Sec_GG:SecD_SecF	Protein translocase subunit SecD	
B1B_00440	9327	11411					CY	1.03073049534425	Opf00363		DUF2141:Big_5:CarboxypepD_reg:CarboxypepD_reg:DUF2141:Big_5:DUF2141	hypothetical protein	PL4
B1B_00441	11442	12305					PP	1.09723468162681	Opf06673	K01216	Glyco_hydro_16:Glyco_hydro_16:SKN1	Beta-glucanase	GH16
B1B_00442	12931	12308					CY	1.04768291688792	Opf05721			hypothetical protein	
B1B_00443	14630	12885					CY	1.09298752573352	Opf05721		CarbopepD_reg_2:Plug:TonB_dep_Rec:TonB_dep_Rec:SdrD_B	hypothetical protein	
B1B_00444	15516	14758					CY	1.00446232067261	Opf00920	K00240	Fer2_3:Fer4_7	Fumarate reductase iron-sulfur subunit	
B1B_00445	17562	15541					CY	0.971488090812427	Opf01057	K00239	FAD_binding_2:Succ_DH_flav_C	Fumarate reductase flavoprotein subunit	AA3
B1B_00446	18599	17571					CY	1.01797346551925	Opf00710	K00241	DUF2304:Sdh_cyt:DUF2304:AAA_32	hypothetical protein	
B1B_00447	18896	18970					CY	0.890499197128255				tRNA-Arg(tct)	
B1B_00448	52	1131					CY	0.156148375924508	Opf03591			hypothetical protein	
B1B_00449	189	326					PP	0.015364003451903	Opf08346			hypothetical protein	
B1B_00450	444	2852					PP	0.0151993524504319	Opf02076		Peptidase_S8:He_PIG:Peptidase_S8	hypothetical protein	
B1B_00451	2876	6526					PP	0.014926177274837	Opf02207		LRR_4:LRR_4:LRR_6:LRR_8:LRR_6:LRR_4:LRR_4:LRR_4:DKNYY:LRR_8:LRR_4:LRR_4:DKNYY	hypothetical protein	
B1B_00452	6627	8450					PP	0.0140813285066538	Opf04282		DUF4115:DUF1533:Cadherin-like:Cadherin-like:Cadherin-like:DUF1533:DUF4115:DUF1533:Cadherin-like:DUF1533:Cadherin-like	hypothetical protein	
B1B_00453	178	627					CY	0.377744270944188	Opf00674		PcfK	hypothetical protein	
B1B_00454	1369	401					CY	0.00142080573162177	Opf02239		AbiEii	hypothetical protein	
B1B_00455	2097	1366					CY	4.60825541299344e-05	Opf02236		UPF0066:UPF0066	hypothetical protein	
B1B_00456	2308	2484					CY	0.0576170099414125				hypothetical protein	
B1B_00457	65	301					CY	1.26726386615483	Opf00495		DUF4492	hypothetical protein	
B1B_00458	363	1916					CY	1.04519297942324	Opf00737	K00425	Cyt_bd_oxida_I	Cytochrome bd-I ubiquinol oxidase subunit 1	
B1B_00459	1957	3108					CY	1.01570531013005	Opf00220	K00426	Cyt_bd_oxida_II	Cytochrome bd-I ubiquinol oxidase subunit 2	
B1B_00460	3203	3808					CY	1.06532773360976	Opf00174	K07240	Chromate_transp	hypothetical protein	
B1B_00461	3868	4473					CY	0.791403478908879	Opf00150	K07240	Chromate_transp	Chromate transport protein	
B1B_00462	4475	5800					CY	1.04472035516512	Opf00167	K11754	Mur_ligase_M	Folylpolyglutamate synthase	
B1B_00463	7585	5960					CY	1.04000747330282	Opf00780	K08301	S1:RNase_E_G:DUF5351	Ribonuclease E	
B1B_00464	7784	7695					CY	1.14050226844785	Opf07770			hypothetical protein	
B1B_00465	8112	7840					CY	1.05344786774723	Opf00018	K03530	Bac_DNA_binding	DNA-binding protein HU	
B1B_00466	8903	8298					CY	1.05094312230738	Opf00311	K01271	UPF0029	IMPACT family member YigZ	
B1B_00467	9544	8954					CY	0.931733663413074	Opf00113	K03152	DJ-1_PfpI	Protein/nucleic acid deglycase 3	
B1B_00468	10551	9739					CY	0.956684831287983	Opf01500	K01686	adh_short	putative oxidoreductase UxuB	
B1B_00469	11806	10643					CY	1.04145448696571	Opf01483	K01686	UxuA	Mannonate dehydratase	
B1B_00470	11957	12967					OM	1.06711786897604	Opf00110	K03734	ApbE	FAD:protein FMN transferase	
B1B_00471	12992	14086					CY	0.975848619122701	Opf01154	K09760	Ninjurin:RmuC	hypothetical protein	
B1B_00472	14194	14619					CY	1.10980177883114	Opf11621		HTH_3	hypothetical protein	
B1B_00473	854	1219					CY	0.739693267431451	Opf02029		DDE_Tnp_ISL3	hypothetical protein	
B1B_00474	1238	1513					CY	0.85366800183132	Opf02029		DDE_Tnp_ISL3	hypothetical protein	
B1B_00475	93	3056					OM	1.21053627668352	Opf03863		Mfa_like_1:Mfa_like_1	hypothetical protein	
B1B_00476	3291	4424					CY	1.0181961394481	Opf00526	K00259	AlaDh_PNT_N:AlaDh_PNT_C:AlaDh_PNT_C	Alanine dehydrogenase	
B1B_00477	4432	5523					CY	0.975277546088212	Opf03107		Glyco_transf_4:Glycos_transf_1	D-inositol-3-phosphate glycosyltransferase	GT94,GT94,GT4
B1B_00478	5520	6608					CY	0.950921279242357	Opf00524	K01711	GDP_Man_Dehyd:DUF4777	GDP-mannose 4,6-dehydratase	
B1B_00479	6608	7549					CY	1.06179856894481	Opf00385	K02377	Epimerase:RmlD_sub_bind	GDP-L-fucose synthase	
B1B_00480	7560	10799					CY	0.91362453106825	Opf03872		DUF2723:DUF2723:DUF2723	hypothetical protein	
B1B_00481	10897	11313					PP	0.992250667815485	Opf01553		DUF1573	hypothetical protein	
B1B_00482	11319	12395					PP	1.00517628591098	Opf03572		DUF1573:DUF1573:DUF1573	hypothetical protein	
B1B_00483	12451	13545					CY	0.940575690841147	Opf00529	K07588	ArgK	putative GTPase	
B1B_00484	16172	13521					PP	1.03729325140573	Opf10144		ANAPC4_WD40:Reg_prop:Reg_prop:ANAPC4_WD40:Reg_prop:ANAPC4_WD40:FlgD_ig	hypothetical protein	
B1B_00485	16351	16264					CY	1.03402914078581				tRNA-Ser(gct)	
B1B_00486	16787	16371					CY	1.15230588272333	Opf13136			hypothetical protein	
B1B_00487	17715	16864					IM	1.10809853380161	Opf03648			hypothetical protein	
B1B_00488	18465	17767					CY	1.12364120741296	Opf00023	K01185	Phage_lysozyme:Phage_lysozyme	hypothetical protein	GH24
